OGLE-LMC-CEP-2474	1	1.1395341	0.186	0.176	4.083	0.041	1.680
OGLE-LMC-CEP-2475	F	2.3825679	0.426	0.439	4.478	0.221	2.733
OGLE-LMC-CEP-2476	1	2.8113873	0.228	0.036	4.015	0.026	5.536
OGLE-LMC-CEP-2477	1	1.9400646	0.215	0.130	4.462	0.000	-99.99
OGLE-LMC-CEP-2478	1	2.7960656	0.227	0.061	3.540	0.032	5.870
OGLE-LMC-CEP-2479	F	2.9427945	0.410	0.428	4.570	0.217	2.903
OGLE-LMC-CEP-2480	1	2.1257909	0.235	0.131	4.864	0.029	4.571
OGLE-LMC-CEP-2481	F	4.5192303	0.174	0.219	4.706	0.043	3.429
OGLE-LMC-CEP-2482	1	3.0702788	0.248	0.058	3.900	0.041	5.854
OGLE-LMC-CEP-2483	F	4.7699817	0.594	0.445	4.668	0.207	3.025
OGLE-LMC-CEP-2484	F	3.6186046	0.669	0.456	4.436	0.266	2.641
OGLE-LMC-CEP-2485	F	3.1627282	0.381	0.425	4.476	0.214	2.686
OGLE-LMC-CEP-2486	12	0.7914060	0.227	0.225	3.878	0.096	1.797
OGLE-LMC-CEP-2487	F1	1.6136741	0.105	0.098	4.354	0.000	-99.99
OGLE-LMC-CEP-2488	1	1.9758822	0.252	0.161	4.654	0.023	3.529
OGLE-LMC-CEP-2489	1	0.7375911	0.194	0.156	3.413	0.104	1.169
OGLE-LMC-CEP-2490	F	4.2249695	0.566	0.439	4.572	0.219	2.911
OGLE-LMC-CEP-2491	F	1.0659079	0.525	0.464	3.909	0.267	1.712
OGLE-LMC-CEP-2492	F	6.9357343	0.559	0.398	5.034	0.180	3.073
OGLE-LMC-CEP-2493	1	2.8521288	0.202	0.043	3.336	0.026	5.923
OGLE-LMC-CEP-2494	1	2.6046358	0.138	0.042	4.071	0.000	-99.99
OGLE-LMC-CEP-2495	2	0.8824240	0.051	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2496	12	0.7402630	0.202	0.217	3.494	0.140	1.401
OGLE-LMC-CEP-2497	F	3.7888414	0.439	0.407	4.623	0.206	3.014
OGLE-LMC-CEP-2498	F	3.6462439	0.483	0.440	4.610	0.233	2.979
OGLE-LMC-CEP-2499	1	2.3919261	0.208	0.049	5.070	0.023	5.552
OGLE-LMC-CEP-2500	F	3.2002950	0.466	0.420	4.431	0.227	2.637
OGLE-LMC-CEP-2501	1	2.4545830	0.191	0.061	3.909	0.000	-99.99
OGLE-LMC-CEP-2502	F	6.1365776	0.316	0.315	5.158	0.051	3.562
OGLE-LMC-CEP-2503	F	3.0200775	0.570	0.446	4.460	0.256	2.710
OGLE-LMC-CEP-2504	F	24.3361523	-99.99	-99.99	-99.99	-99.99	-99.99
OGLE-LMC-CEP-2505	1	1.8573627	0.213	0.162	4.728	0.025	3.387
OGLE-LMC-CEP-2506	1	2.2548901	0.101	0.045	4.598	0.000	-99.99
OGLE-LMC-CEP-2507	F	3.6343554	0.506	0.435	4.527	0.233	2.820
OGLE-LMC-CEP-2508	1	2.0561290	0.197	0.135	4.584	0.002	-99.99
OGLE-LMC-CEP-2509	1	0.4650954	0.062	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2510	F	3.2103384	0.599	0.409	4.460	0.226	2.622
OGLE-LMC-CEP-2511	F	4.4211257	0.596	0.455	4.643	0.224	3.031
OGLE-LMC-CEP-2512	F	4.0050008	0.561	0.452	4.620	0.246	3.037
OGLE-LMC-CEP-2513	1	2.5450407	0.214	0.033	5.456	0.039	5.473
OGLE-LMC-CEP-2514	F	2.6756660	0.558	0.469	4.441	0.250	2.620
OGLE-LMC-CEP-2515	1	2.0732064	0.171	0.090	4.951	0.024	5.242
OGLE-LMC-CEP-2516	1	2.2653380	0.247	0.108	4.894	0.023	5.043
OGLE-LMC-CEP-2517	F	3.6609185	0.523	0.416	4.494	0.214	2.814
OGLE-LMC-CEP-2518	1	2.4385196	0.198	0.065	4.987	0.022	5.166
OGLE-LMC-CEP-2519	F	3.8826565	0.583	0.447	4.553	0.238	2.871
OGLE-LMC-CEP-2520	F	4.1801698	0.416	0.416	4.661	0.196	3.114
OGLE-LMC-CEP-2521	1	3.5055884	0.215	0.071	3.595	0.031	5.923
OGLE-LMC-CEP-2522	1	1.3404041	0.164	0.154	4.308	0.000	-99.99
OGLE-LMC-CEP-2523	F	6.4804228	0.282	0.315	5.113	0.052	3.920
OGLE-LMC-CEP-2524	1	3.6960266	0.226	0.194	3.814	0.073	1.008
OGLE-LMC-CEP-2525	F	4.8801453	0.323	0.361	4.769	0.114	3.467
OGLE-LMC-CEP-2526	F	3.5143847	0.450	0.445	4.623	0.225	3.015
OGLE-LMC-CEP-2527	F1	3.4551136	0.224	0.176	4.479	0.038	2.567
OGLE-LMC-CEP-2528	F	3.6479682	0.214	0.264	4.457	0.074	2.764
OGLE-LMC-CEP-2529	12	0.2483911	0.104	0.176	6.056	0.126	3.795
OGLE-LMC-CEP-2530	F	4.3240266	0.478	0.392	4.615	0.194	3.009
OGLE-LMC-CEP-2531	1	1.5657511	0.274	0.193	4.647	0.032	3.190
OGLE-LMC-CEP-2532	1	2.0353516	0.132	0.120	4.475	0.000	-99.99
OGLE-LMC-CEP-2533	1	2.6291171	0.262	0.089	4.499	0.011	-99.99
OGLE-LMC-CEP-2534	F	18.7173242	0.669	0.309	5.120	0.172	3.391
OGLE-LMC-CEP-2535	1	1.9046666	0.207	0.143	4.618	0.000	-99.99
OGLE-LMC-CEP-2536	F	5.1117808	0.447	0.433	4.707	0.212	3.204
OGLE-LMC-CEP-2537	F	3.6185733	0.471	0.454	4.618	0.242	3.015
OGLE-LMC-CEP-2538	F	2.8745540	0.437	0.415	4.475	0.202	2.683
OGLE-LMC-CEP-2539	1	0.4297246	0.153	0.184	2.232	0.147	0.090
OGLE-LMC-CEP-2540	1	2.9110730	0.195	0.045	3.749	0.026	5.767
OGLE-LMC-CEP-2541	1	2.0264841	0.097	0.057	4.622	0.000	-99.99
OGLE-LMC-CEP-2542	1	2.2582279	0.161	0.087	4.908	0.000	-99.99
OGLE-LMC-CEP-2543	F	4.0881729	0.535	0.418	4.547	0.223	2.905
OGLE-LMC-CEP-2544	F	9.6109987	0.500	0.141	5.390	0.145	5.733
OGLE-LMC-CEP-2545	F	3.8803165	0.431	0.370	4.623	0.158	2.958
OGLE-LMC-CEP-2546	1	4.7131832	0.159	0.308	4.768	0.069	2.962
OGLE-LMC-CEP-2547	F	4.3028578	0.607	0.451	4.606	0.229	2.965
OGLE-LMC-CEP-2548	12	0.7300886	0.213	0.194	3.762	0.084	1.634
OGLE-LMC-CEP-2549	F	2.0832149	0.458	0.498	4.326	0.275	2.599
OGLE-LMC-CEP-2550	F	4.8679870	0.477	0.406	4.777	0.162	3.258
OGLE-LMC-CEP-2551	F	4.4274537	0.607	0.446	4.522	0.214	2.727
OGLE-LMC-CEP-2552	F	1.1637022	0.322	0.417	4.075	0.229	1.889
OGLE-LMC-CEP-2553	F	2.9170607	0.558	0.437	4.404	0.237	2.530
OGLE-LMC-CEP-2554	1	2.5812723	0.269	0.070	4.302	0.024	5.643
OGLE-LMC-CEP-2555	1	1.9971334	0.194	0.125	-99.99	0.000	-99.99
OGLE-LMC-CEP-2556	1	2.0657558	0.189	0.110	4.858	0.000	-99.99
OGLE-LMC-CEP-2557	1	2.1050390	0.228	0.132	4.637	0.000	-99.99
OGLE-LMC-CEP-2558	1	2.0006663	0.246	0.147	4.684	0.030	3.651
OGLE-LMC-CEP-2559	F	3.6699165	0.411	0.414	4.618	0.201	2.993
OGLE-LMC-CEP-2560	F	3.3182030	0.461	0.438	4.597	0.230	2.915
OGLE-LMC-CEP-2561	1	1.1920402	0.169	0.160	4.038	0.043	1.364
OGLE-LMC-CEP-2562	F	10.0717440	0.135	0.106	1.138	0.033	6.235
OGLE-LMC-CEP-2563	F	3.1089440	0.610	0.472	4.483	0.282	2.727
OGLE-LMC-CEP-2564	F	2.9084657	0.466	0.424	4.496	0.225	2.730
OGLE-LMC-CEP-2565	1	2.7220501	0.196	0.052	4.408	0.000	-99.99
OGLE-LMC-CEP-2566	1	2.5539382	0.197	0.042	5.272	0.025	5.322
OGLE-LMC-CEP-2567	1	3.0686186	0.252	0.103	3.751	0.025	6.032
OGLE-LMC-CEP-2568	F	4.8519246	0.487	0.408	4.695	0.164	3.065
OGLE-LMC-CEP-2569	F1	2.7266897	0.147	0.141	4.641	0.020	-99.99
OGLE-LMC-CEP-2570	1	2.1200881	0.268	0.157	4.609	0.016	3.466
OGLE-LMC-CEP-2571	F	4.4164065	0.514	0.434	4.694	0.207	3.160
OGLE-LMC-CEP-2572	F	4.4122388	0.415	0.425	4.750	0.201	3.245
OGLE-LMC-CEP-2573	F	2.7045920	0.615	0.492	4.343	0.279	2.463
OGLE-LMC-CEP-2574	F	2.7277127	0.621	0.470	4.413	0.261	2.539
OGLE-LMC-CEP-2575	1	1.3771090	0.157	0.095	4.086	0.036	1.138
OGLE-LMC-CEP-2576	F	3.1947025	0.521	0.415	4.483	0.218	2.689
OGLE-LMC-CEP-2577	F	3.7684351	0.496	0.418	4.588	0.205	2.921
OGLE-LMC-CEP-2578	12	0.7278486	0.331	0.209	3.753	0.097	1.422
OGLE-LMC-CEP-2579	12	0.5410639	0.229	0.164	2.577	0.193	0.473
OGLE-LMC-CEP-2580	F	2.9570061	0.451	0.389	4.464	0.188	2.687
OGLE-LMC-CEP-2581	1	1.5897878	0.192	0.176	4.623	0.032	3.231
OGLE-LMC-CEP-2582	F	4.1458784	0.507	0.454	4.646	0.223	3.040
OGLE-LMC-CEP-2583	1	0.4103534	0.068	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2584	1	2.2552600	0.253	0.126	4.756	0.015	4.283
OGLE-LMC-CEP-2585	F	3.6440911	0.546	0.410	4.493	0.213	2.791
OGLE-LMC-CEP-2586	1	2.0876002	0.220	0.123	4.496	0.000	-99.99
OGLE-LMC-CEP-2587	1	1.9584599	0.230	0.180	4.557	0.025	3.224
OGLE-LMC-CEP-2588	1	1.1006333	0.181	0.197	4.111	0.037	1.695
OGLE-LMC-CEP-2589	F	2.8816035	0.438	0.421	4.489	0.203	2.740
OGLE-LMC-CEP-2590	1	1.2058005	0.174	0.223	4.033	0.053	1.795
OGLE-LMC-CEP-2591	1	1.9181138	0.166	0.102	4.570	0.015	-99.99
OGLE-LMC-CEP-2592	F	3.4489909	0.454	0.429	4.580	0.230	2.914
OGLE-LMC-CEP-2593	1	2.1237426	0.204	0.122	4.879	0.015	-99.99
OGLE-LMC-CEP-2594	F	3.6050157	0.465	0.428	4.638	0.217	3.025
OGLE-LMC-CEP-2595	F	3.3408932	0.442	0.391	4.501	0.194	2.811
OGLE-LMC-CEP-2596	F	4.8890092	0.503	0.426	4.767	0.193	3.288
OGLE-LMC-CEP-2597	1	1.9728287	0.187	0.158	4.572	0.027	3.251
OGLE-LMC-CEP-2598	F	5.3455888	0.456	0.422	4.988	0.149	3.538
OGLE-LMC-CEP-2599	1	1.8050506	0.095	0.078	4.853	0.000	-99.99
OGLE-LMC-CEP-2600	F	4.6770073	0.517	0.424	4.708	0.189	3.124
OGLE-LMC-CEP-2601	F	2.8305591	0.647	0.500	4.438	0.295	2.650
OGLE-LMC-CEP-2602	1	2.2708980	0.173	0.097	4.905	0.000	-99.99
OGLE-LMC-CEP-2603	F1	1.7860086	0.161	0.199	4.262	0.042	2.219
OGLE-LMC-CEP-2604	F	5.3394049	0.448	0.422	4.981	0.149	3.548
OGLE-LMC-CEP-2605	1	2.4194844	0.052	0.058	4.074	0.000	-99.99
OGLE-LMC-CEP-2606	1	2.1453910	0.265	0.166	4.639	0.016	2.965
OGLE-LMC-CEP-2607	1	2.1597409	0.142	0.078	4.848	0.000	-99.99
OGLE-LMC-CEP-2608	F	4.9758507	0.552	0.450	4.801	0.202	3.282
OGLE-LMC-CEP-2609	F	2.9280314	0.443	0.407	4.470	0.207	2.741
OGLE-LMC-CEP-2610	F	6.2173291	0.554	0.432	4.874	0.175	3.293
OGLE-LMC-CEP-2611	F	4.7292513	0.547	0.435	4.712	0.201	3.138
OGLE-LMC-CEP-2612	F	5.6523952	0.427	0.419	4.817	0.184	3.438
OGLE-LMC-CEP-2613	1	1.8606645	0.273	0.204	4.507	0.035	2.830
OGLE-LMC-CEP-2614	1	1.9732628	0.187	0.122	4.687	0.000	-99.99
OGLE-LMC-CEP-2615	F	5.5788753	0.239	0.308	4.998	0.054	3.688
OGLE-LMC-CEP-2616	1	2.2160323	0.272	0.128	4.668	0.018	4.539
OGLE-LMC-CEP-2617	1	2.0454513	0.224	0.127	4.714	0.014	3.991
OGLE-LMC-CEP-2618	1	2.1291045	0.204	0.094	4.717	0.000	-99.99
OGLE-LMC-CEP-2619	1	3.3047245	0.203	0.121	3.482	0.055	0.555
OGLE-LMC-CEP-2620	F	3.9292228	0.454	0.435	4.610	0.221	3.015
OGLE-LMC-CEP-2621	1	1.8937775	0.267	0.198	4.428	0.020	2.408
OGLE-LMC-CEP-2622	1	2.2388241	0.214	0.086	5.001	0.012	-99.99
OGLE-LMC-CEP-2623	F	3.5917510	0.628	0.457	4.518	0.271	2.768
OGLE-LMC-CEP-2624	F	2.6305142	0.337	0.409	4.454	0.182	2.697
OGLE-LMC-CEP-2625	F	3.7199386	0.488	0.456	4.664	0.235	3.110
OGLE-LMC-CEP-2626	1	0.8832736	0.184	0.174	3.771	0.086	1.498
OGLE-LMC-CEP-2627	1	3.1634402	0.214	0.098	3.371	0.062	0.104
OGLE-LMC-CEP-2628	F	2.5893564	0.527	0.459	4.448	0.247	2.667
OGLE-LMC-CEP-2629	F	3.1551620	0.491	0.375	4.406	0.186	2.596
OGLE-LMC-CEP-2630	1	2.4057624	0.241	0.102	4.740	0.015	5.110
OGLE-LMC-CEP-2631	1	2.2445813	0.190	0.085	5.048	0.015	-99.99
OGLE-LMC-CEP-2632	F	6.3379385	0.092	0.141	5.109	0.000	-99.99
OGLE-LMC-CEP-2633	F	3.1458364	0.524	0.429	4.509	0.229	2.748
OGLE-LMC-CEP-2634	F	3.3571842	0.430	0.398	4.549	0.195	2.847
OGLE-LMC-CEP-2635	F	6.2720258	0.303	0.325	5.144	0.062	3.826
OGLE-LMC-CEP-2636	F	14.2168459	0.742	0.234	5.147	0.138	2.440
OGLE-LMC-CEP-2637	F	3.7370550	0.607	0.435	4.455	0.235	2.697
OGLE-LMC-CEP-2638	F	4.6504691	0.499	0.465	4.704	0.250	3.145
OGLE-LMC-CEP-2639	1	2.2112527	0.231	0.128	4.599	0.000	-99.99
OGLE-LMC-CEP-2640	1	1.9359802	0.231	0.169	4.542	0.016	-99.99
OGLE-LMC-CEP-2641	F	4.1208921	0.486	0.400	4.621	0.179	3.004
OGLE-LMC-CEP-2642	1	2.2649218	0.190	0.113	4.657	0.000	-99.99
OGLE-LMC-CEP-2643	F	1.2897309	0.248	0.319	3.873	0.126	1.668
OGLE-LMC-CEP-2644	F	2.3893514	0.505	0.430	4.369	0.213	2.539
OGLE-LMC-CEP-2645	1	2.1120710	0.176	0.093	4.619	0.000	-99.99
OGLE-LMC-CEP-2646	F	4.0441220	0.484	0.397	4.664	0.202	3.221
OGLE-LMC-CEP-2647	1	0.8154261	0.191	0.182	3.548	0.098	1.244
OGLE-LMC-CEP-2648	F	5.0529123	0.578	0.454	4.815	0.192	3.181
OGLE-LMC-CEP-2649	1	3.2291174	0.207	0.069	3.433	0.036	0.135
OGLE-LMC-CEP-2650	F	3.2697376	0.479	0.401	4.468	0.201	2.747
OGLE-LMC-CEP-2651	1	2.1628618	0.152	0.086	4.683	0.000	-99.99
OGLE-LMC-CEP-2652	1	1.3163760	0.226	0.202	4.283	0.050	2.209
OGLE-LMC-CEP-2653	F	3.1335719	0.616	0.444	4.410	0.253	2.554
OGLE-LMC-CEP-2654	1	1.8945512	0.187	0.133	4.599	0.019	3.460
OGLE-LMC-CEP-2655	F	4.3942952	0.491	0.448	4.734	0.223	3.176
OGLE-LMC-CEP-2656	12	1.3528838	0.196	0.154	4.587	0.029	2.634
OGLE-LMC-CEP-2657	F	3.1732430	0.454	0.414	4.559	0.212	2.816
OGLE-LMC-CEP-2658	1	2.5215693	0.190	0.041	5.015	0.019	5.921
OGLE-LMC-CEP-2659	F	4.2993496	0.455	0.417	4.741	0.195	3.240
OGLE-LMC-CEP-2660	F	4.6623918	0.588	0.451	4.704	0.210	3.097
OGLE-LMC-CEP-2661	1	2.2152387	0.129	0.043	-99.99	0.000	-99.99
OGLE-LMC-CEP-2662	1	3.4177736	0.209	0.148	3.646	0.066	0.713
OGLE-LMC-CEP-2663	F	4.2337078	0.526	0.441	4.666	0.225	3.119
OGLE-LMC-CEP-2664	F	3.6442235	0.534	0.395	4.518	0.205	2.838
OGLE-LMC-CEP-2665	F1	3.5643383	0.192	0.490	1.407	0.255	1.431
OGLE-LMC-CEP-2666	1	1.8543265	0.249	0.183	4.269	0.036	2.611
OGLE-LMC-CEP-2667	1	2.5418062	0.211	0.091	4.447	0.000	-99.99
OGLE-LMC-CEP-2668	F	4.8204438	0.612	0.468	4.730	0.218	3.122
OGLE-LMC-CEP-2669	F	4.1099139	0.210	0.444	4.646	0.222	3.069
OGLE-LMC-CEP-2670	12	0.6688392	0.253	0.231	3.482	0.137	1.376
OGLE-LMC-CEP-2671	1	3.2608653	0.223	0.125	3.436	0.060	0.385
OGLE-LMC-CEP-2672	1	2.3320500	0.139	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2673	1	2.0496178	0.245	0.163	4.614	0.018	3.234
OGLE-LMC-CEP-2674	F	2.8308216	0.311	0.381	4.505	0.155	2.773
OGLE-LMC-CEP-2675	F	6.8563682	0.432	0.403	5.116	0.113	3.616
OGLE-LMC-CEP-2676	F	5.9501571	0.499	0.377	4.681	0.160	3.083
OGLE-LMC-CEP-2677	1	1.9289083	0.160	0.110	4.800	0.000	-99.99
OGLE-LMC-CEP-2678	12	0.7378383	0.270	0.206	3.564	0.107	1.258
OGLE-LMC-CEP-2679	1	2.0263378	0.257	0.146	4.681	0.014	3.928
OGLE-LMC-CEP-2680	F	3.3673128	0.529	0.441	4.511	0.241	2.854
OGLE-LMC-CEP-2681	F	5.5078760	0.150	0.210	4.845	0.000	-99.99
OGLE-LMC-CEP-2682	F	5.7849223	0.160	0.192	4.951	0.000	-99.99
OGLE-LMC-CEP-2683	F	5.3551357	0.500	0.436	4.946	0.167	3.457
OGLE-LMC-CEP-2684	1	2.1493808	0.239	0.139	4.633	0.015	3.113
OGLE-LMC-CEP-2685	1	2.1709434	0.197	0.094	4.977	0.017	5.178
OGLE-LMC-CEP-2686	1	2.0122116	0.251	0.154	4.577	0.000	-99.99
OGLE-LMC-CEP-2687	F	4.1850782	0.584	0.430	4.487	0.216	2.753
OGLE-LMC-CEP-2688	F	2.9475081	0.592	0.434	4.519	0.248	2.706
OGLE-LMC-CEP-2689	F	4.5581777	0.186	0.246	4.873	0.050	3.629
OGLE-LMC-CEP-2690	1	2.1136006	0.215	0.106	4.707	0.000	-99.99
OGLE-LMC-CEP-2691	1	2.4793138	0.182	0.108	4.716	0.000	-99.99
OGLE-LMC-CEP-2692	1	1.2005692	0.184	0.169	4.248	0.000	-99.99
OGLE-LMC-CEP-2693	1	3.5423453	0.200	0.150	3.464	0.047	0.913
OGLE-LMC-CEP-2694	F	6.1338129	0.391	0.363	5.199	0.091	3.691
OGLE-LMC-CEP-2695	1	1.9902558	0.117	0.070	4.783	0.000	-99.99
OGLE-LMC-CEP-2696	1	2.9338116	0.220	0.066	3.208	0.049	6.167
OGLE-LMC-CEP-2697	F	3.8718869	0.467	0.405	4.604	0.193	2.991
OGLE-LMC-CEP-2698	1	1.8163721	0.269	0.188	4.508	0.023	3.060
OGLE-LMC-CEP-2699	F	3.6274204	0.436	0.433	4.593	0.224	2.926
OGLE-LMC-CEP-2700	F	2.9990654	0.509	0.482	4.560	0.263	2.776
OGLE-LMC-CEP-2701	1	1.7688348	0.257	0.199	4.515	0.052	3.112
OGLE-LMC-CEP-2702	F	3.0708590	0.429	0.374	4.446	0.172	2.667
OGLE-LMC-CEP-2703	F	3.5283591	0.410	0.394	4.597	0.192	2.956
OGLE-LMC-CEP-2704	F	2.0615114	0.447	0.436	4.357	0.224	2.571
OGLE-LMC-CEP-2705	1	0.2645413	0.209	0.174	4.577	0.000	-99.99
OGLE-LMC-CEP-2706	1	0.9691992	0.146	0.172	3.667	0.062	1.488
OGLE-LMC-CEP-2707	1	2.2991572	0.168	0.083	4.704	0.000	-99.99
OGLE-LMC-CEP-2708	F	4.1080815	0.221	0.276	4.663	0.070	3.151
OGLE-LMC-CEP-2709	1	2.0623033	0.271	0.176	4.668	0.000	-99.99
OGLE-LMC-CEP-2710	F	3.0973618	0.584	0.438	4.447	0.248	2.612
OGLE-LMC-CEP-2711	F	3.5390514	0.463	0.451	4.596	0.229	2.984
OGLE-LMC-CEP-2712	1	2.3092512	0.201	0.095	4.891	0.022	4.972
OGLE-LMC-CEP-2713	1	1.8345657	0.257	0.191	4.463	0.029	2.651
OGLE-LMC-CEP-2714	F	5.1318250	0.447	0.428	4.859	0.165	3.309
OGLE-LMC-CEP-2715	F	5.2021025	0.667	0.460	4.606	0.234	2.914
OGLE-LMC-CEP-2716	1	2.0540381	0.043	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2717	1	2.0174987	0.269	0.163	4.590	0.022	3.658
OGLE-LMC-CEP-2718	F	3.4525146	0.441	0.445	4.589	0.224	2.953
OGLE-LMC-CEP-2719	1	2.4473772	0.173	0.068	5.016	0.000	-99.99
OGLE-LMC-CEP-2720	1	2.2949537	0.269	0.103	4.749	0.014	5.283
OGLE-LMC-CEP-2721	F	4.4876183	0.219	0.298	4.706	0.088	2.988
OGLE-LMC-CEP-2722	F	4.2694645	0.514	0.452	4.674	0.234	3.105
OGLE-LMC-CEP-2723	1	2.6794760	0.252	0.046	4.281	0.033	5.994
OGLE-LMC-CEP-2724	1	1.9161770	0.269	0.147	4.621	0.031	3.957
OGLE-LMC-CEP-2725	F	5.6199631	0.511	0.426	4.914	0.165	3.414
OGLE-LMC-CEP-2726	F	3.4715841	0.471	0.436	4.585	0.230	2.928
OGLE-LMC-CEP-2727	F	3.0106889	0.492	0.483	4.585	0.273	2.935
OGLE-LMC-CEP-2728	F	2.8841515	0.703	0.508	4.438	0.311	2.622
OGLE-LMC-CEP-2729	F	3.1986582	0.654	0.454	4.422	0.270	2.591
OGLE-LMC-CEP-2730	1	3.5712316	0.202	0.168	3.699	0.065	0.832
OGLE-LMC-CEP-2731	F	3.2229473	0.544	0.470	4.507	0.270	2.790
OGLE-LMC-CEP-2732	1	1.9586501	0.205	0.129	4.878	0.000	-99.99
OGLE-LMC-CEP-2733	F	2.4564310	0.645	0.499	4.341	0.279	2.538
OGLE-LMC-CEP-2734	F	2.3993244	0.464	0.471	4.417	0.244	2.693
OGLE-LMC-CEP-2735	1	2.1852212	0.192	0.087	4.813	0.000	-99.99
OGLE-LMC-CEP-2736	F	3.5479774	0.594	0.419	4.444	0.232	2.687
OGLE-LMC-CEP-2737	1	1.9501344	0.241	0.149	4.640	0.000	-99.99
OGLE-LMC-CEP-2738	F	2.6604946	0.589	0.493	4.403	0.279	2.618
OGLE-LMC-CEP-2739	1	2.2588600	0.189	0.078	5.224	0.029	4.929
OGLE-LMC-CEP-2740	F	3.3100315	0.512	0.439	4.473	0.248	2.704
OGLE-LMC-CEP-2741	1	1.9536744	0.264	0.182	4.592	0.035	3.559
OGLE-LMC-CEP-2742	F	3.8456545	0.549	0.445	4.556	0.241	2.919
OGLE-LMC-CEP-2743	F	3.5751191	0.503	0.440	4.594	0.234	2.962
OGLE-LMC-CEP-2744	F	7.5208638	0.526	0.307	5.093	0.207	3.264
OGLE-LMC-CEP-2745	F	3.9078180	0.564	0.443	4.575	0.231	2.933
OGLE-LMC-CEP-2746	12	0.8078276	0.303	0.230	3.720	0.097	1.456
OGLE-LMC-CEP-2747	F	4.8519116	0.267	0.312	4.823	0.085	3.427
OGLE-LMC-CEP-2748	1	1.6514062	0.131	0.166	4.610	0.040	3.640
OGLE-LMC-CEP-2749	1	2.7832035	0.137	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2750	1	1.3224680	0.138	0.134	4.135	0.000	-99.99
OGLE-LMC-CEP-2751	1	1.9169993	0.227	0.158	4.616	0.000	-99.99
OGLE-LMC-CEP-2752	12	0.8335403	0.221	0.249	3.962	0.079	1.967
OGLE-LMC-CEP-2753	F	3.4443877	0.487	0.397	4.475	0.202	2.753
OGLE-LMC-CEP-2754	12	1.2540232	0.159	0.152	4.289	0.046	2.948
OGLE-LMC-CEP-2755	1	1.8831639	0.250	0.175	4.556	0.030	3.036
OGLE-LMC-CEP-2756	12	0.6110260	0.229	0.214	3.446	0.110	1.437
OGLE-LMC-CEP-2757	F	5.7452843	0.265	0.304	5.056	0.055	3.768
OGLE-LMC-CEP-2758	1	1.5067984	0.323	0.227	4.354	0.083	2.610
OGLE-LMC-CEP-2759	1	0.3574690	0.209	0.122	2.152	0.103	5.969
OGLE-LMC-CEP-2760	F	4.3585715	0.487	0.455	4.764	0.216	3.295
OGLE-LMC-CEP-2761	1	1.7445856	0.227	0.150	4.572	0.022	3.474
OGLE-LMC-CEP-2762	F	11.5311140	0.298	0.089	2.649	0.106	1.128
OGLE-LMC-CEP-2763	F	4.0138402	0.633	0.440	4.431	0.238	2.630
OGLE-LMC-CEP-2764	F	2.9249256	0.569	0.432	4.378	0.238	2.477
OGLE-LMC-CEP-2765	F	9.3553360	0.309	0.143	0.504	0.089	0.022
OGLE-LMC-CEP-2766	F	3.7227474	0.471	0.410	4.599	0.204	2.967
OGLE-LMC-CEP-2767	1	2.8907985	0.253	0.077	4.217	0.014	4.993
OGLE-LMC-CEP-2768	F	4.6991154	0.457	0.425	4.795	0.184	3.352
OGLE-LMC-CEP-2769	1	1.3204659	0.278	0.199	4.404	0.069	2.612
OGLE-LMC-CEP-2770	1	0.8086866	0.189	0.169	3.475	0.087	1.279
OGLE-LMC-CEP-2771	1	1.8491166	0.256	0.191	4.527	0.029	2.527
OGLE-LMC-CEP-2772	F	2.9487605	0.574	0.450	4.393	0.260	2.504
OGLE-LMC-CEP-2773	F	3.5146730	0.488	0.436	4.597	0.238	2.971
OGLE-LMC-CEP-2774	F	3.8131936	0.299	0.350	4.670	0.129	3.087
OGLE-LMC-CEP-2775	F	7.9624028	0.327	0.222	4.946	0.084	3.108
OGLE-LMC-CEP-2776	12	0.9357779	0.222	0.229	3.998	0.060	1.776
OGLE-LMC-CEP-2777	F	3.2185793	0.475	0.456	4.557	0.245	2.903
OGLE-LMC-CEP-2778	1	2.1509402	0.072	0.000	-99.99	0.000	-99.99
OGLE-LMC-CEP-2779	1	2.0911888	0.221	0.110	4.727	0.000	-99.99
OGLE-LMC-CEP-2780	F	23.1111863	0.383	0.192	4.541	0.146	2.402
OGLE-LMC-CEP-2781	F	2.9971291	0.493	0.423	4.474	0.224	2.674
OGLE-LMC-CEP-2782	1	1.5871831	0.233	0.185	4.023	0.034	-99.99
OGLE-LMC-CEP-2783	F	3.6369975	0.448	0.401	4.561	0.198	2.866
OGLE-LMC-CEP-2784	F	3.2244301	0.636	0.469	4.467	0.282	2.674
OGLE-LMC-CEP-2785	F	4.1657101	0.448	0.432	4.696	0.213	3.170
OGLE-LMC-CEP-2786	1	2.3333346	0.177	0.114	4.812	0.034	2.251
OGLE-LMC-CEP-2787	1	3.3964198	0.130	0.062	3.612	0.000	-99.99
OGLE-LMC-CEP-2788	1	1.9657980	0.223	0.137	4.697	0.040	3.083
OGLE-LMC-CEP-2789	1	2.5377316	0.141	0.113	0.089	0.084	5.175
